commit,author,date,title,faultID,file
497245e,Ben Darnell,2015-02-21 17:55:29,Expand PeriodicCallback docs and testing.,1345,tornado/test/ioloop_test.py
a12d531,Ben Darnell,2015-02-17 20:35:19,Bind options argument in define_logging_options.,1342,tornado/log.py
d41d160,Ben Darnell,2015-02-15 12:12:25,Update ssl_options docs to use SSLContext.,1322,tornado/httpserver.py
d41d160,Ben Darnell,2015-02-15 12:12:25,Update ssl_options docs to use SSLContext.,1322,tornado/httputil.py
d41d160,Ben Darnell,2015-02-15 12:12:25,Update ssl_options docs to use SSLContext.,1322,tornado/iostream.py
d41d160,Ben Darnell,2015-02-15 12:12:25,Update ssl_options docs to use SSLContext.,1322,tornado/netutil.py
d41d160,Ben Darnell,2015-02-15 12:12:25,Update ssl_options docs to use SSLContext.,1322,tornado/tcpserver.py
03c7ce3,Ben Darnell,2015-02-08 13:26:56,Allow unicode strings in import_object in python 2.,1316,tornado/test/util_test.py
03c7ce3,Ben Darnell,2015-02-08 13:26:56,Allow unicode strings in import_object in python 2.,1316,tornado/util.py
ac0c597,Craig Campbell,2015-02-03 16:05:01,Skip falsy values for SimpleCookie flags,1324,tornado/web.py
022c46c,Ben Darnell,2015-01-19 15:38:59,Introduce gen.sleep().,1146,tornado/gen.py
022c46c,Ben Darnell,2015-01-19 15:38:59,Introduce gen.sleep().,1146,tornado/test/gen_test.py
05c3073,Ben Darnell,2015-01-18 20:40:09,Call the WebSocketHandler.on_close method regardless of which side closed.,1173,tornado/test/websocket_test.py
05c3073,Ben Darnell,2015-01-18 20:40:09,Call the WebSocketHandler.on_close method regardless of which side closed.,1173,tornado/websocket.py
ab6b980,Ben Darnell,2015-01-18 13:13:41,"A new IOLoop is automatically ""current"" if there isn't already one.",1252,tornado/autoreload.py
ab6b980,Ben Darnell,2015-01-18 13:13:41,"A new IOLoop is automatically ""current"" if there isn't already one.",1252,tornado/gen.py
ab6b980,Ben Darnell,2015-01-18 13:13:41,"A new IOLoop is automatically ""current"" if there isn't already one.",1252,tornado/httpclient.py
ab6b980,Ben Darnell,2015-01-18 13:13:41,"A new IOLoop is automatically ""current"" if there isn't already one.",1252,tornado/ioloop.py
ab6b980,Ben Darnell,2015-01-18 13:13:41,"A new IOLoop is automatically ""current"" if there isn't already one.",1252,tornado/iostream.py
ab6b980,Ben Darnell,2015-01-18 13:13:41,"A new IOLoop is automatically ""current"" if there isn't already one.",1252,tornado/netutil.py
ab6b980,Ben Darnell,2015-01-18 13:13:41,"A new IOLoop is automatically ""current"" if there isn't already one.",1252,tornado/platform/caresresolver.py
ab6b980,Ben Darnell,2015-01-18 13:13:41,"A new IOLoop is automatically ""current"" if there isn't already one.",1252,tornado/platform/twisted.py
ab6b980,Ben Darnell,2015-01-18 13:13:41,"A new IOLoop is automatically ""current"" if there isn't already one.",1252,tornado/process.py
ab6b980,Ben Darnell,2015-01-18 13:13:41,"A new IOLoop is automatically ""current"" if there isn't already one.",1252,tornado/tcpclient.py
ab6b980,Ben Darnell,2015-01-18 13:13:41,"A new IOLoop is automatically ""current"" if there isn't already one.",1252,tornado/websocket.py
59491e9,Ben Darnell,2015-01-18 12:07:54,Add a blanket try/except when parsing multipart form bodies.,1267,tornado/httputil.py
a056967,Ben Darnell,2015-01-11 13:29:57,Fix regression in support for both CRLF and bare LF in headers.,1297,tornado/http1connection.py
a056967,Ben Darnell,2015-01-11 13:29:57,Fix regression in support for both CRLF and bare LF in headers.,1297,tornado/test/httpserver_test.py
88cfbc2,Ben Darnell,2015-01-11 12:40:51,Fix header parsing with unicode newline-like characters.,1291,tornado/httputil.py
88cfbc2,Ben Darnell,2015-01-11 12:40:51,Fix header parsing with unicode newline-like characters.,1291,tornado/test/httputil_test.py
7b82e98,Ben Darnell,2015-01-10 10:08:46,Merge pull request #1300 from arihantagarwal/arihant,1292
e10e16f,Arihant Agarwal,2015-01-10 11:32:24,"Changed 'return' to 'raise gen.Return()' to fix Issue #1292, explanation added.",1292
a80d99d,Ben Darnell,2014-11-10 23:13:40,Fix typo in docs.,1247
55d75e1,Ben Darnell,2014-11-08 13:01:01,"Add *args, **kw to WebSocketHandler.open.",1242,tornado/websocket.py
c372a05,Ben Darnell,2014-10-11 22:13:15,Handle closed connections in WebSocketHandler.,1174,tornado/websocket.py
86333d0,Ben Darnell,2014-10-11 22:05:31,Catch StreamClosedError in StaticFileHandler.,1208,tornado/web.py
542c8a5,Ben Darnell,2014-10-05 15:17:27,Clarify error messages about http request bodies.,1213,tornado/curl_httpclient.py
542c8a5,Ben Darnell,2014-10-05 15:17:27,Clarify error messages about http request bodies.,1213,tornado/simple_httpclient.py
542c8a5,Ben Darnell,2014-10-05 15:17:27,Clarify error messages about http request bodies.,1213,tornado/test/httpclient_test.py
27d67a2,Ben Darnell,2014-10-05 15:01:11,Document the ability to pass lists of kv pairs to url-concat.,1216,tornado/httputil.py
4ad3e1e,Ben Darnell,2014-09-21 12:25:11,curl_httpclient: run streaming and header callbacks on the IOLoop.,1188,tornado/curl_httpclient.py
9e5430d,Ben Darnell,2014-09-21 12:06:00,Document Tornado's incompatibility with asyncio.ProactorEventLoop.,1201
24c2f57,Ben Darnell,2014-09-14 23:55:59,Update example for HTTPClient exception handling.,1168,tornado/httpclient.py
09bc982,Ben Darnell,2014-09-14 23:02:32,Handle multiple exceptions in AsyncTestCase.,1177,tornado/test/testing_test.py
09bc982,Ben Darnell,2014-09-14 23:02:32,Handle multiple exceptions in AsyncTestCase.,1177,tornado/testing.py
39fd0ee,Ben Darnell,2014-08-31 23:33:28,Fix an erroneous return of None in IOStream.connect.,1168,tornado/iostream.py
c1a123a,Ben Darnell,2014-08-30 15:27:31,Fix a subtle reference cycle that can lead to increased memory consumption.,1165,tornado/gen.py
15c82cb,Ben Darnell,2014-08-31 23:33:28,Fix an erroneous return of None in IOStream.connect.,1168,tornado/iostream.py
0357565,Ben Darnell,2014-08-30 15:27:31,Fix a subtle reference cycle that can lead to increased memory consumption.,1165,tornado/gen.py
d968973,Ben Darnell,2014-08-23 18:12:19,Fix a regression in gzip output for StaticFileHandler.,1156,tornado/test/web_test.py
d968973,Ben Darnell,2014-08-23 18:12:19,Fix a regression in gzip output for StaticFileHandler.,1156,tornado/web.py
7d3f710,Ben Darnell,2014-08-24 11:50:47,Remove the default facebook api key from the demo.,1132,demos/facebook/facebook.py
e888473,Ben Darnell,2014-08-23 18:12:19,Fix a regression in gzip output for StaticFileHandler.,1156,tornado/test/web_test.py
e888473,Ben Darnell,2014-08-23 18:12:19,Fix a regression in gzip output for StaticFileHandler.,1156,tornado/web.py
afea02e,Ben Darnell,2014-08-12 08:51:27,Specify a non-zero port when testing localhost resolution.,1136,tornado/test/tcpclient_test.py
5a7719e,Ben Darnell,2014-08-09 14:09:22,Fix an AttributeError in WebSocketClientConnection._on_close.,1140,tornado/websocket.py
7550e8b,Ben Darnell,2014-07-17 23:33:34,Add missing return statements to call_at and call_later.,1119,tornado/ioloop.py
7550e8b,Ben Darnell,2014-07-17 23:33:34,Add missing return statements to call_at and call_later.,1119,tornado/test/ioloop_test.py
fd9b995,Ben Darnell,2014-07-16 20:23:42,Fall back to pure-python mode on any exception during the build.,1115,setup.py
2026dba,Ben Darnell,2014-08-09 14:09:22,Fix an AttributeError in WebSocketClientConnection._on_close.,1140,tornado/websocket.py
dbab792,Ben Darnell,2014-08-04 23:46:03,Fix a memory leak and test timeout in websockets.,1133,tornado/http1connection.py
dbab792,Ben Darnell,2014-08-04 23:46:03,Fix a memory leak and test timeout in websockets.,1133,tornado/test/websocket_test.py
dbab792,Ben Darnell,2014-08-04 23:46:03,Fix a memory leak and test timeout in websockets.,1133,tornado/testing.py
576c1c4,Ben Darnell,2014-07-27 01:26:11,Implement permessage-deflate websocket extension.,308,demos/websocket/chatdemo.py
576c1c4,Ben Darnell,2014-07-27 01:26:11,Implement permessage-deflate websocket extension.,308,maint/test/websocket/client.py
576c1c4,Ben Darnell,2014-07-27 01:26:11,Implement permessage-deflate websocket extension.,308,maint/test/websocket/server.py
576c1c4,Ben Darnell,2014-07-27 01:26:11,Implement permessage-deflate websocket extension.,308,tornado/httputil.py
576c1c4,Ben Darnell,2014-07-27 01:26:11,Implement permessage-deflate websocket extension.,308,tornado/test/websocket_test.py
576c1c4,Ben Darnell,2014-07-27 01:26:11,Implement permessage-deflate websocket extension.,308,tornado/websocket.py
a983616,Ben Darnell,2014-07-17 23:33:34,Add missing return statements to call_at and call_later.,1119,tornado/ioloop.py
a983616,Ben Darnell,2014-07-17 23:33:34,Add missing return statements to call_at and call_later.,1119,tornado/test/ioloop_test.py
13c02a3,Ben Darnell,2014-07-17 23:26:12,Add a default value to a getaddr() call in HTTPServerRequest.,1118,tornado/httputil.py
13c02a3,Ben Darnell,2014-07-17 23:26:12,Add a default value to a getaddr() call in HTTPServerRequest.,1118,tornado/test/httputil_test.py
58370bd,Ben Darnell,2014-07-16 20:23:42,Fall back to pure-python mode on any exception during the build.,1115,setup.py
a91b15c,Ben Darnell,2014-06-25 19:00:35,Merge pull request #1084 from ukoethe/master,1052
fe6a3a8,Ullrich Koethe,2014-06-23 14:40:40,check for errno.WSA* on 64-bit Windows (fixes #1052),1052,tornado/iostream.py
fe6a3a8,Ullrich Koethe,2014-06-23 14:40:40,check for errno.WSA* on 64-bit Windows (fixes #1052),1052,tornado/netutil.py
fe6a3a8,Ullrich Koethe,2014-06-23 14:40:40,check for errno.WSA* on 64-bit Windows (fixes #1052),1052,tornado/test/iostream_test.py
fe6a3a8,Ullrich Koethe,2014-06-23 14:40:40,check for errno.WSA* on 64-bit Windows (fixes #1052),1052,tornado/test/simple_httpclient_test.py
596038c,Ben Darnell,2014-06-19 09:28:45,Add new exception tornado.web.Finish to quietly end a request.,1064,tornado/test/web_test.py
596038c,Ben Darnell,2014-06-19 09:28:45,Add new exception tornado.web.Finish to quietly end a request.,1064,tornado/web.py
2cec319,Ben Darnell,2014-06-18 10:29:28,Introduce IOLoop.call_later and call_at.,1049,tornado/ioloop.py
2cec319,Ben Darnell,2014-06-18 10:29:28,Introduce IOLoop.call_later and call_at.,1049,tornado/platform/asyncio.py
2cec319,Ben Darnell,2014-06-18 10:29:28,Introduce IOLoop.call_later and call_at.,1049,tornado/platform/twisted.py
2cec319,Ben Darnell,2014-06-18 10:29:28,Introduce IOLoop.call_later and call_at.,1049,tornado/test/ioloop_test.py
2cec319,Ben Darnell,2014-06-18 10:29:28,Introduce IOLoop.call_later and call_at.,1049,tornado/util.py
8953e9b,Ben Darnell,2014-06-17 10:09:15,Fix a leak in AsyncHTTPClient shutdown.,1079,tornado/httpclient.py
4e9de2e,Ben Darnell,2014-06-15 23:49:39,Introduce IOLoop.spawn_callback.,867,tornado/ioloop.py
4e9de2e,Ben Darnell,2014-06-15 23:49:39,Introduce IOLoop.spawn_callback.,867,tornado/test/ioloop_test.py
66b06d7,Ben Darnell,2014-06-15 23:35:02,Relax restrictions on HTTP methods in WebSocketHandler.,1065,tornado/test/websocket_test.py
66b06d7,Ben Darnell,2014-06-15 23:35:02,Relax restrictions on HTTP methods in WebSocketHandler.,1065,tornado/websocket.py
d100cdf,Ben Darnell,2014-06-15 13:36:10,Document that IOStream.connect blocks on DNS and recommend TCPClient instead.,861,tornado/iostream.py
c1ba948,Ben Darnell,2014-06-15 12:39:38,Add clearer message for fetch() on closed AsyncHTTPClient.,866,tornado/curl_httpclient.py
c1ba948,Ben Darnell,2014-06-15 12:39:38,Add clearer message for fetch() on closed AsyncHTTPClient.,866,tornado/httpclient.py
ac05c50,Ben Darnell,2014-06-15 12:36:28,Document AsyncHTTPClient's defaults argument.,762,tornado/httpclient.py
1591ade,Ben Darnell,2014-06-15 12:11:22,Improve callback scheduling.,947,tornado/ioloop.py
7a0eda1,Ben Darnell,2014-06-15 11:52:34,"Remove async_callback wrapper functions, which have been obsolete since 1.1.",283,demos/blog/blog.py
7a0eda1,Ben Darnell,2014-06-15 11:52:34,"Remove async_callback wrapper functions, which have been obsolete since 1.1.",283,tornado/web.py
7a0eda1,Ben Darnell,2014-06-15 11:52:34,"Remove async_callback wrapper functions, which have been obsolete since 1.1.",283,tornado/websocket.py
9fa52d7,Ben Darnell,2014-06-07 11:08:52,Broaden catch clause in extension building.,1074,setup.py
59fee55,Ben Darnell,2014-05-25 12:24:55,Improve performance of HEAD requests on large static files.,988,tornado/test/web_test.py
59fee55,Ben Darnell,2014-05-25 12:24:55,Improve performance of HEAD requests on large static files.,988,tornado/web.py
518ecf8,Ben Darnell,2014-05-18 23:19:41,Make gen.Task a function returning a Future instead of a YieldPoint subclass.,1058,tornado/gen.py
518ecf8,Ben Darnell,2014-05-18 23:19:41,Make gen.Task a function returning a Future instead of a YieldPoint subclass.,1058,tornado/test/gen_test.py
4b6fc9c,Ben Darnell,2014-05-17 10:56:35,Fix Tornado on Google App Engine.,1059,maint/test/appengine/common/cgi_runtests.py
4b6fc9c,Ben Darnell,2014-05-17 10:56:35,Fix Tornado on Google App Engine.,1059,tornado/iostream.py
4b6fc9c,Ben Darnell,2014-05-17 10:56:35,Fix Tornado on Google App Engine.,1059,tornado/netutil.py
4b6fc9c,Ben Darnell,2014-05-17 10:56:35,Fix Tornado on Google App Engine.,1059,tornado/platform/auto.py
4b6fc9c,Ben Darnell,2014-05-17 10:56:35,Fix Tornado on Google App Engine.,1059,tornado/process.py
4b6fc9c,Ben Darnell,2014-05-17 10:56:35,Fix Tornado on Google App Engine.,1059,tornado/simple_httpclient.py
4b6fc9c,Ben Darnell,2014-05-17 10:56:35,Fix Tornado on Google App Engine.,1059,tornado/tcpserver.py
4b6fc9c,Ben Darnell,2014-05-17 10:56:35,Fix Tornado on Google App Engine.,1059,tornado/test/import_test.py
7335cc2,Ben Darnell,2014-04-18 22:16:55,Read less aggressively in IOStream.,772,tornado/iostream.py
7335cc2,Ben Darnell,2014-04-18 22:16:55,Read less aggressively in IOStream.,772,tornado/test/iostream_test.py
3c66b6a,bdarnell,2014-04-08 08:04:37,Fix typo,1028,tornado/httpclient.py
4ff47bb,Ben Darnell,2014-03-15 00:50:25,Update links for comments about json list output.,1009,tornado/web.py
99474fe,Ben Darnell,2014-03-15 00:45:09,Refactor unittest/unittest2 imports to fix issues with unittest2 on py3.,1005,tornado/test/util.py
99474fe,Ben Darnell,2014-03-15 00:45:09,Refactor unittest/unittest2 imports to fix issues with unittest2 on py3.,1005,tornado/testing.py
d2226ff,Ben Darnell,2014-03-13 10:15:41,Improve simple_httpclient ssl configuration to pass howsmyssl.com.,1014,tornado/netutil.py
d2226ff,Ben Darnell,2014-03-13 10:15:41,Improve simple_httpclient ssl configuration to pass howsmyssl.com.,1014,tornado/simple_httpclient.py
f1f66d1,bdarnell,2014-03-10 22:32:17,Merge pull request #1008 from yaccz/fix/1007,1007
a749b99,yac,2014-03-08 01:20:09,twisted can be installed without twisted.names fixes #1007,1007,tornado/test/netutil_test.py
2dc57c5,Ben Darnell,2014-02-18 23:15:19,Document the fact that tornado.options configures logging by default.,952,tornado/log.py
2dc57c5,Ben Darnell,2014-02-18 23:15:19,Document the fact that tornado.options configures logging by default.,952,tornado/options.py
2dc57c5,Ben Darnell,2014-02-18 23:15:19,Document the fact that tornado.options configures logging by default.,952,tornado/test/log_test.py
58d5ffc,Ben Darnell,2014-02-17 18:46:40,Add support for the websocket close status code and reason fields.,890,tornado/test/websocket_test.py
58d5ffc,Ben Darnell,2014-02-17 18:46:40,Add support for the websocket close status code and reason fields.,890,tornado/websocket.py
175da10,Ben Darnell,2014-02-16 23:59:17,"Compress all text/* content types, not just a whitelist.",982,tornado/web.py
66a647d,Ben Darnell,2014-01-19 22:59:37,Return a Future from IOStream methods.,953,tornado/iostream.py
66a647d,Ben Darnell,2014-01-19 22:59:37,Return a Future from IOStream methods.,953,tornado/test/iostream_test.py
66a647d,Ben Darnell,2014-01-19 22:59:37,Return a Future from IOStream methods.,953,tornado/test/util_test.py
66a647d,Ben Darnell,2014-01-19 22:59:37,Return a Future from IOStream methods.,953,tornado/util.py
35ae2c5,Ben Darnell,2014-01-18 16:42:06,Make tornado.netutil.add_accept_handler pass a fileobj to the IOLoop.,737,tornado/netutil.py
35ae2c5,Ben Darnell,2014-01-18 16:42:06,Make tornado.netutil.add_accept_handler pass a fileobj to the IOLoop.,737,tornado/platform/asyncio.py
35ae2c5,Ben Darnell,2014-01-18 16:42:06,Make tornado.netutil.add_accept_handler pass a fileobj to the IOLoop.,737,tornado/test/ioloop_test.py
7bb0535,bdarnell,2014-01-06 15:08:18,Merge pull request #971 from gmr/logging-patch,775
6e287d8,Gavin M. Roy,2014-01-06 16:47:54,"Don't call logging.basicConfig if logging is already configured (#775). Will not call logging.basicConfig if there is a root logger, tornado logger or tornado.application logger.",775,tornado/ioloop.py
6e287d8,Gavin M. Roy,2014-01-06 16:47:54,"Don't call logging.basicConfig if logging is already configured (#775). Will not call logging.basicConfig if there is a root logger, tornado logger or tornado.application logger.",775,tornado/test/ioloop_test.py
f5d3b5d,Ben Darnell,2013-12-28 19:38:16,Add some markup to the old template intro docs.,967,tornado/template.py
19bdb15,Ben Darnell,2013-12-01 15:07:16,Avoid a quote mark that renders incorrectly in PDF mode.,935
cb653c5,Ben Darnell,2013-12-01 15:04:02,Document the attributes required by @run_on_executor.,933,tornado/concurrent.py
6f56d1a,Ben Darnell,2013-11-06 14:57:31,Document the fact that WebSocketClientConnection should not be used directly.,929,tornado/websocket.py
463d9ec,Ben Darnell,2013-11-06 14:16:01,Catch exceptions from parse_qs_bytes in POST bodies and log them.,921,tornado/httputil.py
463d9ec,Ben Darnell,2013-11-06 14:16:01,Catch exceptions from parse_qs_bytes in POST bodies and log them.,921,tornado/test/httpserver_test.py
4f276ca,bdarnell,2013-11-04 12:23:26,Merge pull request #928 from ajdavis/better-assertion-in-httpclient,927
689d9c8,Ben Darnell,2013-10-26 18:27:25,Check for the existence of sys.stderr.isatty before calling it.,920,tornado/log.py
684fda2,Ben Darnell,2013-09-07 21:15:59,Set Connection: keep-alive header directly without going through set_header.,897,tornado/web.py
f4ad3b7,Ben Darnell,2013-08-24 22:06:00,Check for empty strings and zero bytes in is_valid_ip.,893,tornado/netutil.py
f4ad3b7,Ben Darnell,2013-08-24 22:06:00,Check for empty strings and zero bytes in is_valid_ip.,893,tornado/test/netutil_test.py
8e7effd,Ben Darnell,2013-08-18 23:54:59,"In add_callback, hold the lock while writing to the waker pipe.",875,tornado/ioloop.py
6ec711c,Ben Darnell,2013-08-18 19:24:14,Add a distinct exception for writing a WebSocket message on a closed connection.,879,tornado/websocket.py
fdbebac,Ben Darnell,2013-08-18 19:20:48,Document the fact that the {% module %} directive requires a RequestHandler.,880,tornado/template.py
e03e826,Ben Darnell,2013-08-18 19:12:07,Document Windows support (or lack thereof).,871
1037f08,Ben Darnell,2013-08-04 18:35:50,Less crude fix for #855: only do anything for already-connected sockets.,855,tornado/iostream.py
f2e2367,Ben Darnell,2013-08-04 18:08:01,Clear the IOStream buffers on close even when there is no close callback.,828,tornado/iostream.py
0f03204,Antoine Pitrou,2013-07-17 15:09:05,Crude fix for issue #855: automatically initiate SSL handshake in SSLIOStream. Perhaps this should be exposed as an option instead?,855,tornado/iostream.py
0f03204,Antoine Pitrou,2013-07-17 15:09:05,Crude fix for issue #855: automatically initiate SSL handshake in SSLIOStream. Perhaps this should be exposed as an option instead?,855,tornado/test/iostream_test.py
c439962,Ben Darnell,2013-07-07 13:38:08,Clear the write buffer when an IOStream is closed.,828,tornado/iostream.py
a33d48d,Ben Darnell,2013-07-07 13:30:00,Unify lists of errnos used in IOStream.,828,tornado/iostream.py
4851494,Ben Darnell,2013-07-07 12:13:52,Clear the loop variable in addition to the callback list.,844,tornado/ioloop.py
a5ab2db,Ben Darnell,2013-07-05 12:57:03,Clear local variables in IOLoop to allow GC before we start polling.,836,tornado/ioloop.py
c82e97f,Ben Darnell,2013-07-05 12:53:37,Close pipe file descriptors if subprocess.Popen fails.,834,tornado/process.py
5f2c3b3,Ben Darnell,2013-07-05 12:46:49,Add apostrophes to xhtml_escape.,833,tornado/escape.py
5f2c3b3,Ben Darnell,2013-07-05 12:46:49,Add apostrophes to xhtml_escape.,833,tornado/test/escape_test.py
99c911f,bdarnell,2013-06-30 16:38:44,Merge pull request #831 from erkyrath/master,829
60693e0,Ben Darnell,2013-06-05 21:43:16,Catch StreamClosedErrors in WebSocketHandler and abort.,604,tornado/test/websocket_test.py
60693e0,Ben Darnell,2013-06-05 21:43:16,Catch StreamClosedErrors in WebSocketHandler and abort.,604,tornado/websocket.py
85ff9eb,Ben Darnell,2013-05-31 22:27:02,Get the current user's twitter information with /account/verify_credentials.,51,tornado/auth.py
fd4d899,Ben Darnell,2013-05-31 19:30:37,Remove logging of uncaught exceptions from SimpleAsyncHTTPClient.,815,tornado/simple_httpclient.py
fd4d899,Ben Darnell,2013-05-31 19:30:37,Remove logging of uncaught exceptions from SimpleAsyncHTTPClient.,815,tornado/test/simple_httpclient_test.py
7e5d58b,Ben Darnell,2013-05-27 15:19:04,Add an overridable attribute FacebookGraphMixin._FACEBOOK_BASE_URL.,241,tornado/auth.py
94198fa,Ben Darnell,2013-05-25 15:26:37,Use remove and add instead of update_handler in curl_httpclient.,801,tornado/curl_httpclient.py
d2e57a3,Ben Darnell,2013-05-24 00:41:23,Revert change to use time.strftime (from 3.0).,800,tornado/httputil.py
d2e57a3,Ben Darnell,2013-05-24 00:41:23,Revert change to use time.strftime (from 3.0).,800,tornado/test/runtests.py
d2e57a3,Ben Darnell,2013-05-24 00:41:23,Revert change to use time.strftime (from 3.0).,800,tornado/test/web_test.py
d2e57a3,Ben Darnell,2013-05-24 00:41:23,Revert change to use time.strftime (from 3.0).,800,tornado/web.py
a9c94f3,Ben Darnell,2013-05-23 23:57:30,Backport changes from ssl.match_hostname in Python 3.3.,799,tornado/netutil.py
2d683cd,Ben Darnell,2013-05-18 16:34:10,Add PATCH and OPTIONS support by default to curl_httpclient.,792,tornado/curl_httpclient.py
2d683cd,Ben Darnell,2013-05-18 16:34:10,Add PATCH and OPTIONS support by default to curl_httpclient.,792,tornado/test/httpclient_test.py
2d683cd,Ben Darnell,2013-05-18 16:34:10,Add PATCH and OPTIONS support by default to curl_httpclient.,792,tornado/test/web_test.py
4791695,Ben Darnell,2013-05-18 16:03:45,Remove redundant call to find_named_blocks in template processing.,791,tornado/template.py
34a2858,Ben Darnell,2013-05-15 21:44:34,Add a missing stack_context.wrap in SSLIOStream.connect.,787,tornado/iostream.py
34a2858,Ben Darnell,2013-05-15 21:44:34,Add a missing stack_context.wrap in SSLIOStream.connect.,787,tornado/test/simple_httpclient_test.py
a6d158f,Ben Darnell,2013-05-12 23:32:24,Clean up cancelled timeout handles when the queue gets full of them.,408,tornado/ioloop.py
a6d158f,Ben Darnell,2013-05-12 23:32:24,Clean up cancelled timeout handles when the queue gets full of them.,408,tornado/test/ioloop_test.py
