commit,author,date,title,faultID,file
832147f,Lars Buitinck,2014-12-18 20:31:05,TST: spatial: regression test for gh-4290,4290,scipy/spatial/tests/test_distance.py
17d2d34,Warren Weckesser,2014-12-16 01:09:43,BUG: integrate: odeint crashed when the integration time was 0.,4282,scipy/integrate/odepack.py
17d2d34,Warren Weckesser,2014-12-16 01:09:43,BUG: integrate: odeint crashed when the integration time was 0.,4282,scipy/integrate/tests/test_integrate.py
ec45ce6,Aldrian Obaja,2014-12-15 13:42:57,Add benchmark for large matrix multiplication,4203,scipy/sparse/benchmarks/bench_sparse.py
4d73c55,Matthias Feurer,2014-12-11 18:24:22,BUG: io.arff: Fix ARFF reader crashing when a comment line follows a blank line. Closes gh-2088,2088,scipy/io/arff/arffread.py
181db58,Ralf Gommers,2014-12-08 23:25:29,Merge pull request #4212 from matthew-brett/test-sparse-patch,4208
7018c11,Ralf Gommers,2014-12-08 00:31:53,BUG: optimize: fix issue with incorrect use of closure for slsqp.,4240,scipy/optimize/slsqp.py
7018c11,Ralf Gommers,2014-12-08 00:31:53,BUG: optimize: fix issue with incorrect use of closure for slsqp.,4240,scipy/optimize/tests/test_optimize.py
7a7f734,Matthew Brett,2014-11-29 23:33:22,BUG: make matlab happy with empty sparse arrays,4208,scipy/io/matlab/mio5.py
0a95823,Matthew Brett,2014-11-30 08:38:16,ENH: specific warning if matlab file is empty,4081,scipy/io/matlab/miobase.py
0a95823,Matthew Brett,2014-11-30 08:38:16,ENH: specific warning if matlab file is empty,4081,scipy/io/matlab/tests/test_mio.py
2ba92c8,Julian Taylor,2014-11-13 15:11:56,BUG: fix ndimage functions for large data,3733,scipy/ndimage/tests/test_ndimage.py
c20b2bd,Chris Kerr,2014-08-31 11:00:48,"Deprecate nanmean, nanstd, nanmedian in favour of the numpy equivalents",1727,scipy/stats/stats.py
4a042f4,Evgeni Burovski,2014-10-21 20:16:36,"BUG: fitpack: avoid a memory error in splev(x, tck, der=k)",2188,scipy/interpolate/tests/test_fitpack.py
b60daa6,Warren Weckesser,2014-10-07 18:34:34,MAINT: stats: Add note about change to scoreatpercentile in release 0.12.0.,3329,scipy/stats/tests/test_stats.py
30eb376,Warren Weckesser,2014-10-06 17:44:15,BUG: stats: Refactor argument validation to avoid a unicode issue.,4026,scipy/stats/_binned_statistic.py
30eb376,Warren Weckesser,2014-10-06 17:44:15,BUG: stats: Refactor argument validation to avoid a unicode issue.,4026,scipy/stats/tests/test_binned_statistic.py
c128dd9,Warren Weckesser,2014-09-30 15:44:15,BUG: misc: Ensure that the 'size' argument of PIL's 'resize' method is a tuple.,4032,scipy/misc/pilutil.py
49eccee,Warren Weckesser,2014-09-17 11:47:47,"BUG: stats: gengamma.pdf(0,1,1) now returns 1.0 instead of nan.",3985,scipy/stats/_continuous_distns.py
49eccee,Warren Weckesser,2014-09-17 11:47:47,"BUG: stats: gengamma.pdf(0,1,1) now returns 1.0 instead of nan.",3985,scipy/stats/tests/test_distributions.py
0a04cf7,Warren Weckesser,2014-09-17 11:35:22,BUG: stats: Better handling of x=0 in the 'exponpow' distribution.,3982,scipy/stats/_continuous_distns.py
0a04cf7,Warren Weckesser,2014-09-17 11:35:22,BUG: stats: Better handling of x=0 in the 'exponpow' distribution.,3982,scipy/stats/tests/test_distributions.py
be16da3,Warren Weckesser,2014-09-16 16:13:57,"BUG: stats: correct value of powerlaw.logpdf(0, 1) is 0. Closes gh-3986.",3986,scipy/stats/_continuous_distns.py
be16da3,Warren Weckesser,2014-09-16 16:13:57,"BUG: stats: correct value of powerlaw.logpdf(0, 1) is 0. Closes gh-3986.",3986,scipy/stats/tests/test_distributions.py
6a5d0a1,Pauli Virtanen,2014-08-31 16:32:07,BUG: io.netcdf: do not close mmap if there are references left to it,3630,scipy/io/netcdf.py
6a5d0a1,Pauli Virtanen,2014-08-31 16:32:07,BUG: io.netcdf: do not close mmap if there are references left to it,3630,scipy/io/tests/test_netcdf.py
b365f9b,Bastian Venthur,2014-08-31 15:53:06,FIX: Corrected error message of eigsh.,3714,scipy/sparse/linalg/eigen/arpack/arpack.py
dca6e0b,Andreas Hilboll,2014-08-31 11:30:59,BUG: FITPACK conditions were not properly checked in LSQUnivariateSpline.,2611,scipy/interpolate/fitpack2.py
dca6e0b,Andreas Hilboll,2014-08-31 11:30:59,BUG: FITPACK conditions were not properly checked in LSQUnivariateSpline.,2611,scipy/interpolate/tests/test_fitpack2.py
abcac91,Joris Vankerschaver,2014-08-31 10:57:40,DOC: surround methods in class docstrings with backticks.,3915,scipy/stats/_distn_infrastructure.py
0860ded,Bastian Venthur,2014-08-31 10:50:54,Coerce args into tuple if necessary.,3503,scipy/optimize/_minimize.py
d6f85ca,Evgeni Burovski,2014-08-31 10:26:58,Merge pull request #3922 from venthur/fix-3905,3905
678149b,Bastian Venthur,2014-08-31 10:02:22,Fixed Docstring issues in linprog (Fixes #3905).,3905,scipy/optimize/_linprog.py
2c91339,Ralf Gommers,2014-08-28 15:48:42,TST: fix test errors in sparse tests that compare NaNs.  Closes gh-3901.,3901,scipy/sparse/tests/test_base.py
2d1fb16,Warren Weckesser,2014-08-05 17:19:00,BUG: signal: fix handling of multi-output systems in ss2tf.  Closes gh-2669,2669,scipy/signal/ltisys.py
2d1fb16,Warren Weckesser,2014-08-05 17:19:00,BUG: signal: fix handling of multi-output systems in ss2tf.  Closes gh-2669,2669,scipy/signal/tests/test_ltisys.py
13a73f4,argriffing,2014-08-04 23:57:05,Merge pull request #3857 from pfctdayelise/master,3814
909d1fc,Brianna Laugher,2014-08-05 11:57:01,Fix for stats.mode to work on character arrays. Closes #3814,3814,scipy/stats/stats.py
909d1fc,Brianna Laugher,2014-08-05 11:57:01,Fix for stats.mode to work on character arrays. Closes #3814,3814,scipy/stats/tests/test_stats.py
1dd2992,Zhenya,2014-01-24 14:00:25,BUG: use special.log1p instead of np.log1p,4225,scipy/stats/_continuous_distns.py
1dd2992,Zhenya,2014-01-24 14:00:25,BUG: use special.log1p instead of np.log1p,4225,scipy/stats/tests/test_continuous_basic.py
1dd2992,Zhenya,2014-01-24 14:00:25,BUG: use special.log1p instead of np.log1p,4225,scipy/stats/tests/test_distributions.py
150270f,Evgeni Burovski,2014-07-23 11:03:56,"MAINT: avoid spurious warnings in binom(n, p=0).mean() etc",3817,scipy/stats/_discrete_distns.py
150270f,Evgeni Burovski,2014-07-23 11:03:56,"MAINT: avoid spurious warnings in binom(n, p=0).mean() etc",3817,scipy/stats/tests/test_distributions.py
85ba6f5,Pauli Virtanen,2014-07-21 23:20:25,Merge pull request #3779 from ewmoore/incbet_fix,3761
effd693,Ralf Gommers,2014-07-13 11:17:30,BUG: fix issue in scipy.special tutorial example.  Closes gh-3784.,3784
3278bf7,Jacob Carey,2014-07-11 21:32:00,BUG: Fix lombscargle ZeroDivisionError,3787
816638f,Pauli Virtanen,2014-07-10 12:50:46,BUG: sparse: fix omitted types in sparsetools typemaps,3780
200a030,Eric Moore,2014-07-09 14:52:14,"BUG: don't try to calculate beta in betainc, just call it.",3761,scipy/special/tests/test_basic.py
d0536f2,Ralf Gommers,2014-07-06 21:18:44,"BUG: in integrate/quadpack.h, put all declarations before statements.",2362
eaadbb0,Eric Larson,2014-06-04 17:19:34,BUG: signal.lfiltic: make integer input work.  Closes gh-3699.,3699,scipy/signal/signaltools.py
eaadbb0,Eric Larson,2014-06-04 17:19:34,BUG: signal.lfiltic: make integer input work.  Closes gh-3699.,3699,scipy/signal/tests/test_signaltools.py
eccd8be,Eric Moore,2014-06-02 17:04:07,"BUG: special: ellip(k,e)inc nan and double expected value",3550,scipy/special/tests/test_basic.py
7e67f23,Pauli Virtanen,2014-06-14 19:55:50,Merge pull request #3647 from foogod/bugfix-3596,3596
1d62968,Andreas Hilboll,2014-06-04 09:23:59,BUG: handle fill_value dtype checks correctly in RegularGridInterpolator,3703,scipy/interpolate/interpolate.py
1d62968,Andreas Hilboll,2014-06-04 09:23:59,BUG: handle fill_value dtype checks correctly in RegularGridInterpolator,3703,scipy/interpolate/tests/test_interpolate.py
bae27f0,Andreas Hilboll,2014-06-01 22:40:38,BUG: cast 'x' to correct dtype in KroghInterpolator._evaluate,3669,scipy/interpolate/polyint.py
604a793,Andreas Hilboll,2014-06-01 22:21:53,ENH: check for valid 'orientation' kwarg in dendrogram(),3668,scipy/cluster/hierarchy.py
604a793,Andreas Hilboll,2014-06-01 22:21:53,ENH: check for valid 'orientation' kwarg in dendrogram(),3668,scipy/cluster/tests/test_hierarchy.py
589c372,CJ Carey,2014-05-13 15:06:38,BUG: sparse: smarter random index selection,3648,scipy/sparse/construct.py
589c372,CJ Carey,2014-05-13 15:06:38,BUG: sparse: smarter random index selection,3648,scipy/sparse/tests/test_construct.py
5fa60c9,Ralf Gommers,2014-05-27 01:34:30,DOC: add docstring to special.assoc_laguerre and add that to built docs.,2746,scipy/special/__init__.py
5fa60c9,Ralf Gommers,2014-05-27 01:34:30,DOC: add docstring to special.assoc_laguerre and add that to built docs.,2746,scipy/special/basic.py
7209146,Ralf Gommers,2014-05-26 22:50:42,DOC: add some docstrings for special functions in the ncfdtr family.,2746,scipy/special/__init__.py
7209146,Ralf Gommers,2014-05-26 22:50:42,DOC: add some docstrings for special functions in the ncfdtr family.,2746,scipy/special/add_newdocs.py
e97ae71,Ralf Gommers,2014-05-26 22:05:08,DOC: add some docstrings for special functions in the nctdtr family.,2746,scipy/special/__init__.py
e97ae71,Ralf Gommers,2014-05-26 22:05:08,DOC: add some docstrings for special functions in the nctdtr family.,2746,scipy/special/add_newdocs.py
e97ae71,Ralf Gommers,2014-05-26 22:05:08,DOC: add some docstrings for special functions in the nctdtr family.,2746,scipy/special/basic.py
c8648f1,Pauli Virtanen,2014-05-20 20:40:46,BUG: interpolate/fitpack: arguments to fortran routines may not be aliased,2911
bdaec40,Eric Moore,2014-05-16 15:14:33,BUG: signal.welch: ensure floating point dtype regardless of input dtype,3655,scipy/signal/spectral.py
bdaec40,Eric Moore,2014-05-16 15:14:33,BUG: signal.welch: ensure floating point dtype regardless of input dtype,3655,scipy/signal/tests/test_spectral.py
6f1be7d,Víctor Zabalza,2014-05-14 22:06:44,DOC: stats: fix wrong option name in power_divergence dosctring example,3652,scipy/stats/stats.py
972481f,Alex Stewart,2014-05-12 18:25:53,Fix for #3596: Make fftconvolve threadsafe,3596,scipy/signal/signaltools.py
b20db6c,Richard Tsai,2014-03-28 10:43:37,BUG: cluster.vq.whiten returns nan or inf when std==0,3499,scipy/cluster/tests/test_vq.py
b20db6c,Richard Tsai,2014-03-28 10:43:37,BUG: cluster.vq.whiten returns nan or inf when std==0,3499,scipy/cluster/vq.py
15fbaa8,Pauli Virtanen,2014-04-27 23:31:23,Merge pull request #3484 from rgommers/mingw64-qhull,3237
3c4255e,Lars Buitinck,2014-04-27 19:06:31,BUG: sparse: fix operator overloading with custom types,3580,scipy/sparse/compressed.py
3c4255e,Lars Buitinck,2014-04-27 19:06:31,BUG: sparse: fix operator overloading with custom types,3580,scipy/sparse/data.py
3c4255e,Lars Buitinck,2014-04-27 19:06:31,BUG: sparse: fix operator overloading with custom types,3580,scipy/sparse/dok.py
3c4255e,Lars Buitinck,2014-04-27 19:06:31,BUG: sparse: fix operator overloading with custom types,3580,scipy/sparse/lil.py
3c4255e,Lars Buitinck,2014-04-27 19:06:31,BUG: sparse: fix operator overloading with custom types,3580,scipy/sparse/tests/test_base.py
c656841,Charles Harris,2014-04-22 14:50:48,Merge pull request #3564 from rgommers/numpy-deps,3554
7cd8e3e,Ralf Gommers,2014-04-19 20:47:07,TST: reduce test tolerance for LSMR test by 1 decimal.  See gh-3554.,3554,scipy/sparse/linalg/isolve/tests/test_lsmr.py
469a61b,Ralf Gommers,2014-04-19 19:07:02,TST: fix a test failure in stats.mstats reported in gh-3554.,3554,scipy/stats/tests/test_mstats_basic.py
fe01bc4,Warren Weckesser,2014-03-30 12:23:03,MAINT: stats: Reimplement the pdf and logpdf methods of exponweib.,3508,scipy/stats/_continuous_distns.py
fe01bc4,Warren Weckesser,2014-03-30 12:23:03,MAINT: stats: Reimplement the pdf and logpdf methods of exponweib.,3508,scipy/stats/tests/test_distributions.py
b35fc62,Thomas A Caswell,2014-04-13 16:12:43,TST : make tests use non-interactive matplotlib backend,3544,scipy/cluster/tests/test_hierarchy.py
387b42a,Evgeni Burovski,2014-04-05 09:09:06,Merge pull request #3523 from rgommers/rvfrozen,3522
6b8cb65,Ralf Gommers,2014-04-05 00:54:15,BUG: re-add `rv_frozen` to stats.distributions namespace.  Closes gh-3522.,3522,scipy/stats/distributions.py
6b8cb65,Ralf Gommers,2014-04-05 00:54:15,BUG: re-add `rv_frozen` to stats.distributions namespace.  Closes gh-3522.,3522,scipy/stats/tests/test_distributions.py
2b0ade8,André Gaul,2014-03-27 14:56:07,[BUG] fix scipy.linalg.hessenberg,3364,scipy/linalg/decomp.py
19d9b69,Ralf Gommers,2014-03-23 23:07:02,BLD: fix Qhull build issue with MinGW-w64.  Closes gh-3237.,3237
01e88d8,Ankit Agrawal,2014-02-28 05:49:03,BUG: make stats.f_oneway work with integer array input.,3376,scipy/stats/stats.py
01e88d8,Ankit Agrawal,2014-02-28 05:49:03,BUG: make stats.f_oneway work with integer array input.,3376,scipy/stats/tests/test_stats.py
b54a499,Ralf Gommers,2014-03-09 18:16:41,Merge branch 'pr/3394' into master.  Closes gh-2177.,2177
3ece75e,jamestwebber,2014-02-26 10:21:26,BUG: modified ClusterNode.pre_order() for non-root nodes.,2177,scipy/cluster/hierarchy.py
3879d21,Ralf Gommers,2014-02-28 08:11:58,Merge pull request #3414 from WarrenWeckesser/signal-test-tols,3412
95b63d1,Warren Weckesser,2014-02-27 17:59:03,TST: signal: loosen some error tolerances in the filter tests.  Closes gh-3412.,3412,scipy/signal/tests/test_filter_design.py
48d994f,Ralf Gommers,2014-02-25 21:58:47,"TST: fix sparse test errors due to axis=-1,-2 usage in np.matrix.sum().",3330,scipy/sparse/tests/test_base.py
2703450,Andreas Hilboll,2014-02-08 18:41:03,MAINT: use implementation from scipy.stats in scipy.stats.mstats for gmean and hmean,3196,scipy/stats/mstats.py
2703450,Andreas Hilboll,2014-02-08 18:41:03,MAINT: use implementation from scipy.stats in scipy.stats.mstats for gmean and hmean,3196,scipy/stats/mstats_basic.py
2703450,Andreas Hilboll,2014-02-08 18:41:03,MAINT: use implementation from scipy.stats in scipy.stats.mstats for gmean and hmean,3196,scipy/stats/tests/test_mstats_basic.py
541dcc4,Andreas Hilboll,2014-02-19 19:43:24,TST: test if fix for #2152 works,2152,scipy/io/tests/test_mmio.py
9a5820b,Andreas Hilboll,2014-02-18 22:21:49,BUG: add proper error handling when using interp2d on regular grids,1889,scipy/interpolate/interpolate.py
e634d59,Andreas Hilboll,2014-02-12 13:00:32,BUG: fix scipy.io.mmread() of gzipped and bzip2ed files under Python3,2152,scipy/io/mmio.py
312ddb9,Andreas Hilboll,2014-02-18 21:27:53,BUG: fix use of np.max in stats.fisher_exact,3014,scipy/stats/stats.py
312ddb9,Andreas Hilboll,2014-02-18 21:27:53,BUG: fix use of np.max in stats.fisher_exact,3014,scipy/stats/tests/test_stats.py
869bce9,Pauli Virtanen,2014-02-18 22:00:07,BUG: sparse: restore previous behavior in numpy ufuncs with object arrays,3345,scipy/sparse/base.py
869bce9,Pauli Virtanen,2014-02-18 22:00:07,BUG: sparse: restore previous behavior in numpy ufuncs with object arrays,3345,scipy/sparse/tests/test_base.py
937c197,Ralf Gommers,2014-02-04 09:45:52,"BUG: put back dbhash import in weave/catalog.py, while unused it had a purpose",3182,scipy/weave/catalog.py
0370917,Ralf Gommers,2014-01-01 22:11:20,TST: weave tests: add context manager to create/clean tempdirs for blitz().,2092,scipy/weave/inline_tools.py
0370917,Ralf Gommers,2014-01-01 22:11:20,TST: weave tests: add context manager to create/clean tempdirs for blitz().,2092,scipy/weave/tests/test_blitz_tools.py
0370917,Ralf Gommers,2014-01-01 22:11:20,TST: weave tests: add context manager to create/clean tempdirs for blitz().,2092,scipy/weave/tests/weave_test_utils.py
f7b417a,Andreas Hilboll,2014-02-12 09:38:11,BUG: fix behavior of write_values() with empty string in scipy.io.netcdf,1592,scipy/io/netcdf.py
ee1bb34,Pauli Virtanen,2014-02-09 14:54:36,BUG: optimize: fix refcount errors in tnc,3299
a5d38fc,Ralf Gommers,2013-12-30 10:35:04,DEP: remove deprecated umfpack wrapper.  Closes gh-3002.,3002,scipy/sparse/linalg/dsolve/linsolve.py
a5d38fc,Ralf Gommers,2013-12-30 10:35:04,DEP: remove deprecated umfpack wrapper.  Closes gh-3002.,3002,scipy/sparse/linalg/dsolve/setup.py
a5d38fc,Ralf Gommers,2013-12-30 10:35:04,DEP: remove deprecated umfpack wrapper.  Closes gh-3002.,3002,scipy/sparse/linalg/dsolve/umfpack/__init__.py
